,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips
1631,2020-03-26,1,0,2020-05-30,9,0,21161
1632,2020-03-26,1,0,2020-05-30,222,31,21107
1633,2020-03-27,2,0,2020-05-30,40,0,39051
1634,2020-03-27,3,0,2020-05-30,77,2,37079
1635,2020-03-27,1,0,2020-05-30,41,3,39149
1636,2020-03-27,1,0,2020-05-30,201,2,37171
1637,2020-03-27,1,0,2020-05-30,48,1,37145
1638,2020-03-27,1,0,2020-05-30,11,0,41049
1639,2020-03-27,1,0,2020-05-30,190,3,42097
1640,2020-03-27,1,0,2020-05-30,39,1,40023
1641,2020-03-27,1,0,2020-05-30,5,1,40077
1642,2020-03-27,1,0,2020-05-30,29,1,40021
1643,2020-03-27,1,0,2020-05-30,158,10,40015
1644,2020-03-27,1,0,2020-05-30,16,0,41009
1645,2020-03-27,2,0,2020-05-30,41,3,40121
1646,2020-03-27,1,0,2020-05-30,9,0,29009
1647,2020-03-27,1,0,2020-05-30,8,0,30067
1648,2020-03-27,1,0,2020-05-30,5,0,30047
1649,2020-03-27,1,0,2020-05-30,11,0,29229
1650,2020-03-27,1,0,2020-05-30,19,0,29177
1651,2020-03-27,2,0,2020-05-30,690,2,29021
1652,2020-03-27,1,0,2020-05-30,3,0,29005
1653,2020-03-27,1,0,2020-05-30,77,1,29159
1654,2020-03-27,2,0,2020-05-30,81,1,29113
1655,2020-03-27,1,0,2020-05-30,6,0,29041
1656,2020-03-27,1,0,2020-05-30,74,2,35061
1657,2020-03-27,1,0,2020-05-30,38,0,35041
1658,2020-03-27,1,0,2020-05-30,112,0,51640
1659,2020-03-27,1,0,2020-05-30,155,9,51770
1660,2020-03-27,1,0,2020-05-30,10,0,49047
1661,2020-03-27,1,0,2020-05-30,16,1,48489
1662,2020-03-27,1,0,2020-05-30,11,0,48463
1663,2020-03-27,1,0,2020-05-30,4,1,48503
1664,2020-03-27,1,0,2020-05-30,4,0,51520
1665,2020-03-27,1,0,2020-05-30,33,2,55075
1666,2020-03-27,1,1,2020-05-30,2,1,55051
1667,2020-03-27,2,0,2020-05-30,14,4,55103
1668,2020-03-27,1,0,2020-05-30,36,3,56043
1669,2020-03-27,1,0,2020-05-30,5,0,56015
1670,2020-03-27,1,0,2020-05-30,39,1,55135
1671,2020-03-27,1,0,2020-05-30,3,0,53059
1672,2020-03-27,1,0,2020-05-30,4,0,54073
1673,2020-03-27,1,0,2020-05-30,18,0,54029
1674,2020-03-27,1,0,2020-05-30,9,0,54025
1675,2020-03-27,1,0,2020-05-30,89,0,46127
1676,2020-03-27,1,0,2020-05-30,26,1,46121
1677,2020-03-27,2,0,2020-05-30,11,0,46081
1678,2020-03-27,1,0,2020-05-30,1,0,46049
1679,2020-03-27,1,0,2020-05-30,25,0,46003
1680,2020-03-27,2,0,2020-05-30,27,3,48221
1681,2020-03-27,1,0,2020-05-30,244,25,48203
1682,2020-03-27,1,0,2020-05-30,328,5,48441
1683,2020-03-27,2,0,2020-05-30,33,0,48427
1684,2020-03-27,1,0,2020-05-30,201,6,48419
1685,2020-03-27,3,0,2020-05-30,674,6,48381
1686,2020-03-27,1,0,2020-05-30,55,2,48349
1687,2020-03-27,1,0,2020-05-30,9,1,48337
1688,2020-03-27,1,0,2020-05-30,34,1,47159
1689,2020-03-27,1,0,2020-05-30,44,2,48073
1690,2020-03-27,1,0,2020-05-30,7,0,28125
1691,2020-03-27,1,0,2020-05-30,43,0,13053
1692,2020-03-27,1,0,2020-05-30,30,0,13147
1693,2020-03-27,1,0,2020-05-30,520,23,13137
1694,2020-03-27,1,0,2020-05-30,31,1,12075
1695,2020-03-27,1,0,2020-05-30,167,18,12121
1696,2020-03-27,1,0,2020-05-30,131,4,17075
1697,2020-03-27,1,0,2020-05-30,69,0,17073
1698,2020-03-27,1,0,2020-05-30,15,1,17011
1699,2020-03-27,1,0,2020-05-30,17,0,16045
1700,2020-03-27,2,0,2020-05-30,280,34,13293
1701,2020-03-27,1,0,2020-05-30,11,0,5005
1702,2020-03-27,2,0,2020-05-30,88,0,1133
1703,2020-03-27,1,0,2020-05-30,57,3,1053
1704,2020-03-27,2,0,2020-05-30,77,1,1039
1705,2020-03-27,1,0,2020-05-30,94,4,1063
1706,2020-03-27,1,0,2020-05-30,125,7,1111
1707,2020-03-27,1,0,2020-05-30,3,0,8073
1708,2020-03-27,1,0,2020-05-30,6,0,8023
1709,2020-03-27,1,0,2020-05-30,746,4,6031
1710,2020-03-27,1,0,2020-05-30,5,0,6011
1711,2020-03-27,1,0,2020-05-30,74,2,8003
1712,2020-03-27,1,0,2020-05-30,93,2,18015
1713,2020-03-27,1,0,2020-05-30,58,5,26039
1714,2020-03-27,1,0,2020-05-30,82,3,26027
1715,2020-03-27,1,0,2020-05-30,44,1,26063
1716,2020-03-27,1,0,2020-05-30,74,9,26057
1717,2020-03-27,1,0,2020-05-30,208,13,22125
1718,2020-03-27,1,0,2020-05-30,144,11,28069
1719,2020-03-27,1,0,2020-05-30,42,1,28063
1720,2020-03-27,1,0,2020-05-30,630,38,28099
1721,2020-03-27,1,0,2020-05-30,14,0,27007
1722,2020-03-27,1,0,2020-05-30,18,0,27043
1723,2020-03-27,1,0,2020-05-30,6,1,27087
1724,2020-03-27,1,0,2020-05-30,5,0,27081
1725,2020-03-27,1,0,2020-05-30,20,0,19059
1726,2020-03-27,1,0,2020-05-30,61,1,19045
1727,2020-03-27,1,0,2020-05-30,15,1,19023
1728,2020-03-27,1,0,2020-05-30,41,3,18183
1729,2020-03-27,1,0,2020-05-30,17,0,19083
1730,2020-03-27,1,0,2020-05-30,39,1,19187
1731,2020-03-27,1,0,2020-05-30,7,0,19137
1732,2020-03-27,1,0,2020-05-30,892,16,19127
1733,2020-03-27,1,0,2020-05-30,33,0,19095
1734,2020-03-27,1,0,2020-05-30,167,0,19197
1735,2020-03-27,1,0,2020-05-30,27,2,18069
1736,2020-03-27,1,0,2020-05-30,176,11,18065
1737,2020-03-27,1,0,2020-05-30,49,1,18049
1738,2020-03-27,1,0,2020-05-30,228,2,18023
1739,2020-03-27,1,0,2020-05-30,129,2,18085
1740,2020-03-27,1,0,2020-05-30,70,3,18135
1741,2020-03-27,2,0,2020-05-30,77,2,18087
1742,2020-03-27,3,0,2020-05-30,27,0,21239
1743,2020-03-27,1,0,2020-05-30,4,0,20143
1744,2020-03-27,1,0,2020-05-30,7,0,20139
1745,2020-03-27,1,0,2020-05-30,27,0,20113
1746,2020-03-27,1,0,2020-05-30,5,1,20027
1747,2020-03-27,1,0,2020-05-30,15,2,20079
1748,2020-03-27,1,0,2020-05-30,1,0,20063
1749,2020-03-27,1,0,2020-05-30,50,8,20031
1750,2020-03-27,1,0,2020-05-30,8,0,21123
1751,2020-03-27,2,0,2020-05-30,173,11,21037
1752,2020-03-27,2,0,2020-05-30,111,4,21029
1753,2020-03-28,1,0,2020-05-30,6,0,39131
1754,2020-03-28,1,0,2020-05-30,99,16,39123
1755,2020-03-28,1,0,2020-05-30,73,3,39011
1756,2020-03-28,2,0,2020-05-30,36,4,37149
1757,2020-03-28,1,0,2020-05-30,24,2,37143
1758,2020-03-28,1,0,2020-05-30,6,0,39161
1759,2020-03-28,2,0,2020-05-30,211,32,39003
1760,2020-03-28,1,0,2020-05-30,2,0,38085
1761,2020-03-28,2,0,2020-05-30,39,0,38061
1762,2020-03-28,2,0,2020-05-30,7,0,38055
1763,2020-03-28,1,0,2020-05-30,1,0,38023
1764,2020-03-28,2,0,2020-05-30,4,0,38003
1765,2020-03-28,1,0,2020-05-30,27,2,42031
1766,2020-03-28,1,0,2020-05-30,2,0,42023
1767,2020-03-28,1,0,2020-05-30,42,1,42109
1768,2020-03-28,1,0,2020-05-30,57,3,42099
1769,2020-03-28,1,0,2020-05-30,12,1,42083
1770,2020-03-28,1,0,2020-05-30,230,2,42061
1771,2020-03-28,1,0,2020-05-30,14,1,40079
1772,2020-03-28,1,0,2020-05-30,23,0,40105
1773,2020-03-28,1,0,2020-05-30,13,0,31073
1774,2020-03-28,1,0,2020-05-30,26,0,29219
1775,2020-03-28,1,0,2020-05-30,571,1,31141
1776,2020-03-28,1,0,2020-05-30,78,4,32013
1777,2020-03-28,1,0,2020-05-30,7,0,29181
1778,2020-03-28,1,0,2020-05-30,11,0,36097
1779,2020-03-28,1,0,2020-05-30,197,9,37065
1780,2020-03-28,1,0,2020-05-30,87,2,36009
1781,2020-03-28,1,0,2020-05-30,10,0,51103
1782,2020-03-28,1,0,2020-05-30,87,0,51670
1783,2020-03-28,2,0,2020-05-30,25,1,51133
1784,2020-03-28,1,0,2020-05-30,36,1,51127
1785,2020-03-28,1,0,2020-05-30,73,1,51121
1786,2020-03-28,1,0,2020-05-30,32,0,51145
1787,2020-03-28,1,0,2020-05-30,289,5,49037
1788,2020-03-28,1,0,2020-05-30,3,0,49017
1789,2020-03-28,5,0,2020-05-30,202,25,48477
1790,2020-03-28,1,0,2020-05-30,9,0,55085
1791,2020-03-28,1,0,2020-05-30,3,0,56035
1792,2020-03-28,1,0,2020-05-30,24,0,56009
1793,2020-03-28,1,0,2020-05-30,17,2,42117
1794,2020-03-28,1,0,2020-05-30,19,1,47019
1795,2020-03-28,2,0,2020-05-30,607,1,47007
1796,2020-03-28,1,0,2020-05-30,51,0,46135
1797,2020-03-28,2,0,2020-05-30,5,0,46067
1798,2020-03-28,1,0,2020-05-30,4,0,46057
1799,2020-03-28,1,0,2020-05-30,1,0,46039
1800,2020-03-28,1,0,2020-05-30,16,0,47091
1801,2020-03-28,1,0,2020-05-30,196,0,47069
1802,2020-03-28,2,0,2020-05-30,67,4,45059
1803,2020-03-28,1,0,2020-05-30,16,0,48279
1804,2020-03-28,1,0,2020-05-30,7,1,48305
1805,2020-03-28,1,0,2020-05-30,26,0,47183
1806,2020-03-28,1,0,2020-05-30,4,0,47173
1807,2020-03-28,1,0,2020-05-30,1392,4,47169
1808,2020-03-28,1,0,2020-05-30,17,0,47129
1809,2020-03-28,1,0,2020-05-30,64,0,48055
1810,2020-03-28,1,0,2020-05-30,24,0,48051
1811,2020-03-28,1,0,2020-05-30,19,1,13165
1812,2020-03-28,2,0,2020-05-30,90,1,13213
1813,2020-03-28,1,0,2020-05-30,405,14,12051
1814,2020-03-28,1,0,2020-05-30,60,2,13031
1815,2020-03-28,1,0,2020-05-30,194,19,17115
1816,2020-03-28,1,0,2020-05-30,20,3,17051
1817,2020-03-28,1,0,2020-05-30,16,2,17015
1818,2020-03-28,1,0,2020-05-30,25,1,18025
1819,2020-03-28,1,0,2020-05-30,54,2,13231
1820,2020-03-28,2,0,2020-05-30,265,12,13297
1821,2020-03-28,1,0,2020-05-30,13,0,13309
1822,2020-03-28,1,0,2020-05-30,33,0,16063
1823,2020-03-28,1,0,2020-05-30,47,0,16019
1824,2020-03-28,1,0,2020-05-30,30,2,4007
1825,2020-03-28,1,0,2020-05-30,43,0,5071
1826,2020-03-28,1,0,2020-05-30,37,2,1099
1827,2020-03-28,2,0,2020-05-30,7,0,8081
1828,2020-03-28,1,0,2020-05-30,16,0,6021
1829,2020-03-28,1,0,2020-05-30,12,0,8009
1830,2020-03-28,1,0,2020-05-30,11,0,26133
1831,2020-03-28,1,0,2020-05-30,165,2,28031
1832,2020-03-28,1,0,2020-05-30,143,18,28023
1833,2020-03-28,1,0,2020-05-30,3,0,27029
1834,2020-03-28,1,0,2020-05-30,60,1,28005
1835,2020-03-28,1,0,2020-05-30,61,0,19015
1836,2020-03-28,1,0,2020-05-30,15,0,19107
1837,2020-03-28,1,0,2020-05-30,54,0,19173
1838,2020-03-28,1,0,2020-05-30,233,8,18181
1839,2020-03-28,1,0,2020-05-30,37,0,19165
1840,2020-03-28,1,0,2020-05-30,77,2,18169
1841,2020-03-28,1,0,2020-05-30,11,0,18165
1842,2020-03-28,1,0,2020-05-30,21,0,18155
1843,2020-03-28,1,0,2020-05-30,78,11,18111
1844,2020-03-28,2,0,2020-05-30,6,0,21229
1845,2020-03-28,1,0,2020-05-30,164,4,21211
1846,2020-03-28,1,0,2020-05-30,3,0,21181
1847,2020-03-28,4,0,2020-05-30,314,10,22041
1848,2020-03-28,1,0,2020-05-30,138,0,22035
1849,2020-03-28,1,0,2020-05-30,7,0,20121
1850,2020-03-28,1,0,2020-05-30,25,0,21021
1851,2020-03-28,1,0,2020-05-30,44,4,21081
1852,2020-03-28,1,0,2020-05-30,18,0,21071
1853,2020-03-28,1,0,2020-05-30,12,0,21023
1854,2020-03-28,1,0,2020-05-30,228,13,21031
1855,2020-03-28,2,0,2020-05-30,17,2,21027
1856,2020-03-28,1,0,2020-05-30,12,0,21041
1857,2020-03-29,1,0,2020-05-30,10,0,37137
1858,2020-03-29,1,0,2020-05-30,27,3,37187
1859,2020-03-29,1,0,2020-05-30,166,2,37197
1860,2020-03-29,1,0,2020-05-30,9,0,42121
1861,2020-03-29,2,0,2020-05-30,59,1,42087
1862,2020-03-29,2,0,2020-05-30,27,1,40047
1863,2020-03-29,1,0,2020-05-30,26,2,40133
1864,2020-03-29,1,0,2020-05-30,917,5,40139
1865,2020-03-29,1,0,2020-05-30,81,5,40131
1866,2020-03-29,1,0,2020-05-30,102,0,31157
1867,2020-03-29,1,0,2020-05-30,3,0,30023
1868,2020-03-29,1,0,2020-05-30,15,0,37005
1869,2020-03-29,2,0,2020-05-30,176,1,37083
1870,2020-03-29,1,0,2020-05-30,13,0,37053
1871,2020-03-29,1,0,2020-05-30,327,26,37047
1872,2020-03-29,1,0,2020-05-30,60,1,37033
1873,2020-03-29,2,0,2020-05-30,20,0,36049
1874,2020-03-29,1,0,2020-05-30,299,6,51685
1875,2020-03-29,1,0,2020-05-30,73,7,51081
1876,2020-03-29,1,0,2020-05-30,7,0,51185
1877,2020-03-29,3,0,2020-05-30,57,0,48473
1878,2020-03-29,1,0,2020-05-30,20,2,51005
1879,2020-03-29,1,0,2020-05-30,4,0,54105
1880,2020-03-29,1,0,2020-05-30,21,1,51197
1881,2020-03-29,1,0,2020-05-30,187,2,51840
1882,2020-03-29,1,0,2020-05-30,8,0,54103
1883,2020-03-29,1,0,2020-05-30,18,0,54065
1884,2020-03-29,1,0,2020-05-30,64,0,54011
1885,2020-03-29,1,0,2020-05-30,73,0,47031
1886,2020-03-29,1,0,2020-05-30,24,0,46125
1887,2020-03-29,1,0,2020-05-30,36,0,46109
1888,2020-03-29,1,0,2020-05-30,12,0,47109
1889,2020-03-29,1,0,2020-05-30,30,0,47079
1890,2020-03-29,2,0,2020-05-30,31,2,47075
1891,2020-03-29,1,0,2020-05-30,4,0,46047
1892,2020-03-29,2,0,2020-05-30,15,0,46027
1893,2020-03-29,1,0,2020-05-30,4,0,46025
1894,2020-03-29,1,0,2020-05-30,30,1,47131
1895,2020-03-29,1,0,2020-05-30,16,1,48273
1896,2020-03-29,1,0,2020-05-30,57,2,48213
1897,2020-03-29,1,0,2020-05-30,17,0,48437
1898,2020-03-29,1,0,2020-05-30,14,0,48407
1899,2020-03-29,1,0,2020-05-30,56,0,48373
1900,2020-03-29,1,0,2020-05-30,15,0,48159
1901,2020-03-29,3,0,2020-05-30,160,5,48135
1902,2020-03-29,1,0,2020-05-30,42,1,48115
1903,2020-03-29,1,0,2020-05-30,171,9,28149
1904,2020-03-29,1,0,2020-05-30,29,1,12043
1905,2020-03-29,1,0,2020-05-30,13,0,13043
1906,2020-03-29,1,0,2020-05-30,68,8,13027
1907,2020-03-29,1,0,2020-05-30,108,3,13005
1908,2020-03-29,1,0,2020-05-30,34,1,12129
1909,2020-03-29,1,0,2020-05-30,98,0,17095
1910,2020-03-29,1,0,2020-05-30,20,0,17129
1911,2020-03-29,1,0,2020-05-30,51,1,18021
1912,2020-03-29,1,0,2020-05-30,39,0,17135
1913,2020-03-29,1,0,2020-05-30,12,1,17005
1914,2020-03-29,1,0,2020-05-30,9,0,16073
1915,2020-03-29,1,0,2020-05-30,19,0,5003
1916,2020-03-29,1,0,2020-05-30,5,0,5001
1917,2020-03-29,1,0,2020-05-30,14,0,5105
1918,2020-03-29,1,0,2020-05-30,5,0,5099
1919,2020-03-29,1,0,2020-05-30,16,1,5057
1920,2020-03-29,1,0,2020-05-30,75,4,1087
1921,2020-03-29,1,0,2020-05-30,43,3,8083
1922,2020-03-29,1,0,2020-05-30,2,0,8079
1923,2020-03-29,1,0,2020-05-30,4,0,6109
1924,2020-03-29,1,0,2020-05-30,21,1,26031
1925,2020-03-29,1,0,2020-05-30,22,0,23025
1926,2020-03-29,1,0,2020-05-30,46,0,22085
1927,2020-03-29,1,0,2020-05-30,111,2,28021
1928,2020-03-29,1,0,2020-05-30,32,0,27059
1929,2020-03-29,1,0,2020-05-30,41,0,27041
1930,2020-03-29,1,0,2020-05-30,70,0,27033
1931,2020-03-29,1,0,2020-05-30,117,11,28015
1932,2020-03-29,1,0,2020-05-30,64,0,27111
1933,2020-03-29,1,0,2020-05-30,1481,8,20055
1934,2020-03-29,2,0,2020-05-30,29,0,18083
1935,2020-03-29,1,0,2020-05-30,173,27,18055
1936,2020-03-29,1,0,2020-05-30,50,7,22081
1937,2020-03-29,1,0,2020-05-30,83,2,18151
1938,2020-03-29,2,0,2020-05-30,11,1,21217
1939,2020-03-29,1,0,2020-05-30,31,0,20189
1940,2020-03-29,1,0,2020-05-30,1,0,20185
1941,2020-03-29,3,0,2020-05-30,20,2,20125
1942,2020-03-29,4,0,2020-05-30,39,3,21019
1943,2020-03-29,1,0,2020-05-30,8,0,21135
1944,2020-03-30,1,0,2020-05-30,34,1,39075
1945,2020-03-30,1,0,2020-05-30,28,1,39015
1946,2020-03-30,1,0,2020-05-30,71,2,39141
1947,2020-03-30,1,0,2020-05-30,35,1,39135
1948,2020-03-30,1,0,2020-05-30,182,7,37161
1949,2020-03-30,1,0,2020-05-30,1,0,38065
1950,2020-03-30,2,0,2020-05-30,333,3,38035
1951,2020-03-30,4,0,2020-05-30,59,1,42119
1952,2020-03-30,1,0,2020-05-30,15,0,40085
1953,2020-03-30,1,0,2020-05-30,5,2,40033
1954,2020-03-30,1,0,2020-05-30,6,0,40009
1955,2020-03-30,1,0,2020-05-30,8,0,31003
1956,2020-03-30,1,0,2020-05-30,17,0,29225
1957,2020-03-30,1,0,2020-05-30,4,0,29209
1958,2020-03-30,1,0,2020-05-30,36,0,31185
1959,2020-03-30,1,0,2020-05-30,8,0,29055
1960,2020-03-30,5,0,2020-05-30,9,0,29039
1961,2020-03-30,2,0,2020-05-30,2,0,29179
1962,2020-03-30,1,0,2020-05-30,19,1,29163
1963,2020-03-30,1,0,2020-05-30,5,0,29151
1964,2020-03-30,1,0,2020-05-30,9,0,29141
1965,2020-03-30,1,0,2020-05-30,2,0,29125
1966,2020-03-30,1,0,2020-05-30,4,0,29121
1967,2020-03-30,1,0,2020-05-30,3,0,29117
1968,2020-03-30,1,0,2020-05-30,33,0,37003
1969,2020-03-30,3,0,2020-05-30,50,1,35057
1970,2020-03-30,1,0,2020-05-30,30,0,51101
1971,2020-03-30,1,0,2020-05-30,104,3,51089
1972,2020-03-30,1,0,2020-05-30,15,0,51173
1973,2020-03-30,2,0,2020-05-30,127,3,51730
1974,2020-03-30,1,0,2020-05-30,46,3,48497
1975,2020-03-30,2,0,2020-05-30,4,1,55077
1976,2020-03-30,2,0,2020-05-30,17,1,55053
1977,2020-03-30,1,0,2020-05-30,38,3,55029
1978,2020-03-30,2,0,2020-05-30,9,0,54087
1979,2020-03-30,1,0,2020-05-30,129,0,54083
1980,2020-03-30,1,0,2020-05-30,4,0,46091
1981,2020-03-30,1,0,2020-05-30,31,1,47117
1982,2020-03-30,2,0,2020-05-30,31,0,47099
1983,2020-03-30,1,0,2020-05-30,12,0,47055
1984,2020-03-30,1,0,2020-05-30,12,0,47049
1985,2020-03-30,1,0,2020-05-30,45,1,45011
1986,2020-03-30,1,0,2020-05-30,10,0,48289
1987,2020-03-30,1,0,2020-05-30,24,1,48217
1988,2020-03-30,1,0,2020-05-30,604,13,48341
1989,2020-03-30,1,0,2020-05-30,64,0,47181
1990,2020-03-30,1,0,2020-05-30,23,0,47177
1991,2020-03-30,1,0,2020-05-30,149,0,13123
1992,2020-03-30,3,0,2020-05-30,179,12,13093
1993,2020-03-30,1,0,2020-05-30,28,1,13083
1994,2020-03-30,1,0,2020-05-30,48,2,13075
1995,2020-03-30,1,0,2020-05-30,39,2,13061
1996,2020-03-30,1,0,2020-05-30,16,1,13191
1997,2020-03-30,1,0,2020-05-30,82,2,13167
1998,2020-03-30,1,0,2020-05-30,41,1,13163
1999,2020-03-30,1,0,2020-05-30,19,0,12059
2000,2020-03-30,1,0,2020-05-30,45,0,13023
2001,2020-03-30,1,0,2020-05-30,46,0,13019
2002,2020-03-30,1,0,2020-05-30,88,1,13011
2003,2020-03-30,2,0,2020-05-30,156,13,13001
2004,2020-03-30,1,0,2020-05-30,11,0,17033
2005,2020-03-30,1,0,2020-05-30,11,0,17023
2006,2020-03-30,1,0,2020-05-30,7,0,17165
2007,2020-03-30,2,0,2020-05-30,269,4,17157
2008,2020-03-30,2,0,2020-05-30,50,0,17121
2009,2020-03-30,1,0,2020-05-30,50,0,16067
2010,2020-03-30,1,0,2020-05-30,38,1,13263
2011,2020-03-30,1,0,2020-05-30,16,1,13249
2012,2020-03-30,1,0,2020-05-30,169,2,16053
2013,2020-03-30,1,0,2020-05-30,31,2,16039
2014,2020-03-30,1,0,2020-05-30,6,0,16017
2015,2020-03-30,2,0,2020-05-30,18,0,13301
2016,2020-03-30,1,0,2020-05-30,4,0,4011
2017,2020-03-30,1,0,2020-05-30,672,1,5123
2018,2020-03-30,1,0,2020-05-30,3,0,5101
2019,2020-03-30,1,0,2020-05-30,159,8,1065
2020,2020-03-30,1,0,2020-05-30,15,0,1057
2021,2020-03-30,2,0,2020-05-30,72,1,1007
2022,2020-03-30,1,0,2020-05-30,220,6,1119
2023,2020-03-30,1,0,2020-05-30,13,0,8095
2024,2020-03-30,1,0,2020-05-30,2,0,6003
2025,2020-03-30,1,0,2020-05-30,8,0,8007
2026,2020-03-30,1,0,2020-05-30,17,2,26041
2027,2020-03-30,2,0,2020-05-30,12,0,26009
2028,2020-03-30,1,0,2020-05-30,6,0,26061
2029,2020-03-30,1,0,2020-05-30,17,1,28003
2030,2020-03-30,3,0,2020-05-30,118,2,26149
2031,2020-03-30,1,0,2020-05-30,54,10,27061
2032,2020-03-30,1,0,2020-05-30,71,0,27165
2033,2020-03-30,1,0,2020-05-30,45,0,27093
2034,2020-03-30,1,0,2020-05-30,50,3,19077
2035,2020-03-30,1,0,2020-05-30,517,2,19047
2036,2020-03-30,1,0,2020-05-30,12,1,19009
2037,2020-03-30,1,0,2020-05-30,9,0,19177
2038,2020-03-30,1,0,2020-05-30,36,0,19105
2039,2020-03-30,1,0,2020-05-30,12,0,19097
2040,2020-03-30,1,0,2020-05-30,38,2,21157
2041,2020-03-30,1,0,2020-05-30,21,0,21155
2042,2020-03-30,1,0,2020-05-30,20,0,20005
2043,2020-03-30,1,0,2020-05-30,29,2,20169
